customer_id,txn_date,txn_type,category,amount
101277,2025-02-13,debit,groceries,14543
101277,2025-07-23,credit,shopping,17679
101277,2025-12-29,credit,groceries,27696
101277,2025-11-17,debit,salary,11634
101277,2025-04-05,debit,shopping,11982
101277,2025-01-15,debit,groceries,15402
101277,2025-08-10,debit,salary,2654
101277,2025-10-14,debit,emi,12052
101277,2025-12-05,debit,fuel,4790
101277,2025-06-02,credit,fuel,19054
101277,2025-12-31,credit,rent,23615
101277,2025-09-20,credit,fuel,27192
101277,2025-09-20,debit,emi,12539
101277,2025-07-20,debit,fuel,2314
101277,2025-01-24,credit,shopping,6595
101277,2025-08-16,credit,travel,8862
101277,2025-08-29,debit,emi,8664
101277,2025-12-06,credit,salary,16735
101277,2025-12-31,credit,emi,17730
101277,2025-08-30,debit,shopping,4763
101277,2025-09-04,debit,fuel,3324
101277,2025-06-04,debit,salary,10455
101277,2025-12-09,debit,groceries,9912
101277,2025-07-13,credit,fuel,26912
101277,2025-01-27,debit,emi,2095
101277,2025-05-21,debit,rent,6537
101277,2025-10-11,debit,emi,16923
101277,2025-11-09,credit,rent,26426
101277,2025-12-11,credit,groceries,7436
101277,2025-04-28,debit,emi,6578
101277,2025-10-31,debit,groceries,4042
101277,2025-04-19,debit,groceries,1729
101277,2025-01-24,credit,rent,12319
101277,2025-05-11,debit,emi,16480
101277,2025-10-22,debit,shopping,12375
101277,2025-04-12,debit,groceries,15583
101277,2025-05-23,debit,emi,16600
101277,2025-03-04,credit,groceries,8211
101277,2025-10-08,credit,emi,8852
101278,2025-10-10,debit,emi,2913
101278,2025-11-11,credit,groceries,4375
101278,2025-10-08,debit,groceries,1578
101278,2025-02-14,debit,fuel,3489
101278,2025-04-28,debit,groceries,4166
101278,2025-09-24,debit,travel,1763
101278,2025-12-30,credit,groceries,4068
101278,2025-09-15,credit,shopping,7763
101278,2025-10-12,debit,rent,4594
101278,2025-06-24,credit,rent,7786
101278,2025-07-08,credit,rent,4711
101278,2025-07-14,debit,salary,1668
101278,2025-06-16,debit,fuel,7535
101278,2025-09-30,credit,groceries,3575
101278,2025-09-01,credit,fuel,9657
101278,2025-07-07,debit,fuel,3582
101278,2025-08-01,debit,groceries,1347
101278,2025-10-09,credit,groceries,11993
101278,2025-06-14,credit,emi,11598
101278,2025-03-19,debit,emi,7542
101278,2025-08-14,debit,rent,1742
101278,2025-09-23,debit,shopping,7054
101278,2025-01-21,debit,emi,3946
101278,2025-02-11,debit,travel,5161
101278,2025-12-22,debit,shopping,4842
101278,2025-08-17,debit,rent,5661
101278,2025-06-25,debit,rent,2072
101278,2025-04-13,debit,rent,2186
101278,2025-04-10,debit,groceries,5039
101278,2025-10-31,debit,shopping,1081
101278,2025-08-10,debit,groceries,1448
101278,2025-01-14,credit,emi,2981
101278,2025-12-15,debit,shopping,3744
101278,2025-07-24,debit,emi,2113
101278,2025-09-14,debit,salary,3761
101278,2025-08-11,credit,medical,10794
101278,2025-03-01,credit,shopping,3516
101278,2025-06-28,debit,rent,2725
101278,2025-05-23,debit,salary,1645
101278,2025-08-13,debit,groceries,6336
101278,2025-05-07,debit,groceries,4732
101278,2025-07-30,credit,groceries,7089
101278,2025-03-19,credit,emi,9533
101278,2025-12-17,debit,salary,4018
101278,2025-07-29,debit,shopping,3131
101278,2025-05-09,debit,groceries,757
101278,2025-07-05,credit,rent,4054
101278,2025-07-17,debit,groceries,5451
101278,2025-07-09,debit,rent,1295
101278,2025-09-22,debit,groceries,6689
101278,2025-09-09,debit,groceries,1954
101278,2025-01-25,debit,shopping,5533
101278,2025-03-14,credit,salary,3016
101279,2025-10-31,debit,shopping,2972
101279,2025-10-08,credit,emi,13187
101279,2025-05-15,debit,rent,15510
101279,2025-07-26,debit,rent,6085
101279,2025-09-17,debit,rent,10694
101279,2025-02-26,debit,salary,10203
101279,2025-11-04,debit,groceries,8832
101279,2025-01-29,credit,emi,11507
101279,2025-11-04,credit,medical,6882
101279,2025-09-22,credit,shopping,18717
101279,2025-12-03,credit,groceries,18327
101279,2025-12-18,credit,groceries,16790
101279,2025-05-29,credit,groceries,24522
101279,2025-03-01,debit,emi,7929
101279,2025-09-05,credit,groceries,13524
101279,2025-06-02,credit,fuel,23008
101279,2025-07-18,credit,salary,11801
101279,2025-04-09,debit,salary,7863
101279,2025-04-28,debit,rent,1807
101280,2025-12-18,debit,rent,2903
101280,2025-02-28,credit,emi,1739
101280,2025-07-16,debit,groceries,2772
101280,2025-09-12,debit,shopping,3844
101280,2025-08-05,debit,emi,2604
101280,2025-08-03,credit,travel,5301
101280,2025-01-19,credit,shopping,6012
101280,2025-08-23,credit,rent,2036
101280,2025-05-07,credit,salary,2748
101280,2025-01-12,credit,shopping,2861
101280,2025-09-03,debit,groceries,1025
101280,2025-11-29,debit,fuel,488
101280,2025-03-01,debit,emi,2240
101280,2025-08-22,debit,groceries,1924
101280,2025-06-09,debit,emi,1639
101280,2025-01-02,debit,rent,2073
101280,2025-10-21,debit,fuel,3424
101280,2025-03-02,debit,rent,1786
101280,2025-06-16,credit,rent,2833
101280,2025-09-08,debit,shopping,401
101280,2025-07-21,credit,rent,6466
101280,2025-02-16,debit,salary,665
101280,2025-03-18,debit,salary,3479
101281,2025-03-14,credit,emi,9766
101281,2025-01-21,debit,groceries,2573
101281,2025-05-10,debit,emi,1092
101281,2025-12-06,debit,salary,7150
101281,2025-02-08,debit,fuel,4988
101281,2025-06-12,credit,rent,8792
101281,2025-10-15,debit,rent,1683
101281,2025-12-21,debit,salary,1004
101281,2025-09-24,debit,rent,7713
101281,2025-12-01,debit,travel,5474
101281,2025-10-21,credit,salary,12409
101281,2025-09-02,credit,fuel,9415
101281,2025-12-12,debit,fuel,4649
101281,2025-01-05,debit,travel,6375
101281,2025-10-27,credit,salary,12722
101281,2025-08-17,debit,groceries,2107
101281,2025-10-09,credit,emi,3800
101281,2025-06-29,debit,groceries,4771
101281,2025-02-12,credit,groceries,8741
101281,2025-07-10,debit,shopping,3731
101281,2025-04-23,debit,fuel,1993
101281,2025-01-15,debit,shopping,862
101281,2025-05-09,debit,salary,6319
101281,2025-11-11,credit,shopping,7243
101281,2025-07-28,credit,shopping,9982
101281,2025-02-01,debit,travel,2559
101281,2025-05-26,credit,emi,12894
101281,2025-08-18,credit,rent,7626
101281,2025-07-19,debit,fuel,5316
101281,2025-06-05,debit,groceries,4874
101281,2025-11-04,debit,shopping,2787
101281,2025-11-06,credit,rent,8627
101281,2025-09-12,credit,fuel,3608
101281,2025-07-09,debit,emi,6341
101282,2025-12-14,debit,groceries,2031
101282,2025-06-03,debit,salary,3075
101282,2025-10-11,debit,shopping,2352
101282,2025-03-22,debit,shopping,2647
101282,2025-01-26,credit,travel,2752
101282,2025-10-23,debit,rent,3885
101282,2025-08-01,debit,rent,3991
101282,2025-03-12,debit,salary,3859
101282,2025-01-09,credit,groceries,3057
101282,2025-04-25,debit,medical,708
101282,2025-08-10,debit,emi,922
101282,2025-05-19,debit,emi,455
101282,2025-04-21,debit,groceries,2237
101282,2025-09-05,credit,emi,2936
101282,2025-11-22,debit,groceries,2055
101282,2025-09-24,credit,travel,5556
101282,2025-09-06,debit,emi,911
101282,2025-07-02,debit,emi,1701
101282,2025-08-02,debit,shopping,3806
101282,2025-05-09,credit,groceries,4821
101282,2025-03-31,credit,rent,5938
101282,2025-03-22,credit,groceries,2171
101282,2025-01-09,debit,rent,3663
101282,2025-03-22,credit,shopping,5575
101282,2025-02-18,debit,groceries,1192
101282,2025-02-28,credit,groceries,6307
101282,2025-04-23,credit,rent,5449
101282,2025-08-11,credit,salary,2488
101283,2025-02-08,debit,shopping,9887
101283,2025-12-03,credit,emi,10541
101283,2025-05-15,credit,rent,23669
101283,2025-12-01,debit,groceries,4889
101283,2025-02-19,credit,groceries,14928
101283,2025-04-05,debit,salary,1615
101283,2025-07-28,credit,groceries,16284
101283,2025-10-25,debit,emi,11336
101283,2025-10-23,debit,shopping,11727
101283,2025-11-01,debit,rent,4107
101283,2025-06-17,credit,medical,8114
101283,2025-07-04,credit,emi,13550
101283,2025-03-25,credit,groceries,19974
101283,2025-04-21,debit,travel,3847
101283,2025-12-09,debit,fuel,7675
101283,2025-01-05,debit,rent,7333
101283,2025-05-03,credit,groceries,24026
101283,2025-02-13,debit,groceries,15138
101283,2025-06-21,debit,fuel,3819
101283,2025-05-16,debit,emi,16481
101283,2025-09-27,debit,salary,7076
101283,2025-03-15,debit,groceries,15091
101283,2025-02-06,debit,travel,15968
101283,2025-07-24,debit,rent,4969
101283,2025-01-16,credit,fuel,27879
101283,2025-12-30,credit,rent,13503
101283,2025-12-06,debit,groceries,7217
101283,2025-07-09,credit,salary,6929
101283,2025-05-19,debit,shopping,12347
101283,2025-03-19,credit,rent,23059
101283,2025-03-24,debit,rent,15903
101283,2025-08-03,credit,fuel,10292
101284,2025-04-03,debit,groceries,14858
101284,2025-10-27,debit,rent,14585
101284,2025-04-02,credit,emi,9653
101284,2025-06-12,debit,shopping,12289
101284,2025-03-09,debit,shopping,16315
101284,2025-04-11,debit,medical,12807
101284,2025-12-06,debit,fuel,8739
101284,2025-02-11,credit,groceries,6430
101284,2025-10-23,debit,shopping,3670
101284,2025-01-11,debit,salary,9374
101284,2025-02-21,debit,groceries,11206
101284,2025-12-11,debit,groceries,7781
101284,2025-01-21,credit,salary,17786
101284,2025-04-02,debit,shopping,3098
101284,2025-10-10,debit,emi,15573
101284,2025-10-28,debit,groceries,3537
101284,2025-11-01,debit,groceries,5288
101284,2025-12-26,credit,fuel,17940
101284,2025-01-19,debit,emi,8814
101284,2025-06-21,credit,groceries,15936
101284,2025-06-02,credit,fuel,17437
101284,2025-09-04,debit,shopping,5867
101284,2025-08-08,debit,fuel,10664
101284,2025-01-19,debit,shopping,5690
101284,2025-02-11,debit,fuel,14397
101285,2025-11-24,debit,fuel,3390
101285,2025-10-02,debit,travel,6754
101285,2025-09-24,debit,salary,2633
101285,2025-02-14,debit,salary,7969
101285,2025-06-14,credit,groceries,7240
101285,2025-08-02,debit,rent,6096
101285,2025-11-30,debit,rent,5878
101285,2025-02-27,credit,fuel,11926
101285,2025-10-01,credit,rent,7551
101285,2025-02-26,debit,groceries,4364
101285,2025-11-04,debit,rent,3685
101285,2025-07-06,debit,groceries,3116
101285,2025-02-04,debit,rent,5701
101285,2025-06-02,credit,travel,8902
101285,2025-08-03,credit,emi,12887
101285,2025-11-15,debit,salary,6905
101285,2025-06-17,debit,fuel,5109
101285,2025-03-10,debit,fuel,1892
101285,2025-10-08,credit,fuel,8881
101285,2025-12-27,credit,salary,11948
101285,2025-09-24,credit,groceries,11645
101285,2025-09-20,credit,rent,6437
101285,2025-02-02,debit,emi,4438
101285,2025-04-08,debit,rent,6455
101285,2025-10-15,debit,rent,6524
101285,2025-05-04,credit,shopping,10600
101285,2025-09-18,credit,groceries,4768
101285,2025-03-30,debit,emi,7766
101285,2025-01-04,credit,fuel,10984
101285,2025-03-14,debit,emi,5939
101285,2025-11-08,credit,shopping,4770
101285,2025-05-25,debit,rent,1577
101285,2025-07-06,credit,travel,5794
101285,2025-09-26,debit,shopping,3084
101285,2025-07-05,debit,shopping,6748
101285,2025-07-29,credit,rent,9759
101285,2025-09-01,debit,emi,4396
101285,2025-06-14,debit,shopping,5662
101285,2025-09-02,debit,emi,3078
101286,2025-10-16,credit,fuel,11495
101286,2025-11-14,credit,shopping,9607
101286,2025-07-26,debit,emi,2085
101286,2025-01-31,debit,shopping,2316
101286,2025-07-19,debit,rent,4254
101286,2025-12-15,credit,groceries,11238
101286,2025-09-15,debit,groceries,5126
101286,2025-09-21,credit,rent,7364
101286,2025-07-16,debit,rent,3962
101286,2025-11-28,credit,salary,5802
101286,2025-12-19,debit,groceries,4571
101286,2025-11-25,debit,fuel,4886
101286,2025-04-22,debit,rent,3637
101286,2025-02-18,debit,emi,2512
101286,2025-12-03,debit,shopping,2126
101286,2025-01-24,debit,medical,4886
101286,2025-09-21,debit,salary,4828
101286,2025-03-04,debit,fuel,3375
101286,2025-06-05,debit,emi,7360
101286,2025-02-01,debit,rent,4850
101286,2025-09-23,credit,groceries,5486
101286,2025-01-02,debit,rent,2712
101286,2025-04-21,debit,groceries,6851
101286,2025-12-27,debit,shopping,6835
101286,2025-05-11,debit,groceries,5235
101286,2025-10-08,debit,travel,3865
101286,2025-12-01,debit,fuel,4216
101286,2025-08-31,debit,travel,2945
101286,2025-04-24,credit,emi,6265
101286,2025-03-22,debit,emi,6486
101286,2025-03-16,debit,groceries,5379
101287,2025-06-26,credit,rent,15100
101287,2025-03-20,credit,medical,28417
101287,2025-01-05,debit,medical,5632
101287,2025-05-17,debit,rent,8263
101287,2025-03-10,debit,fuel,12268
101287,2025-10-14,credit,groceries,13248
101287,2025-06-11,debit,travel,4510
101287,2025-07-21,debit,shopping,16247
101287,2025-01-03,debit,groceries,15138
101287,2025-06-18,credit,groceries,22553
101287,2025-01-01,debit,travel,19064
101287,2025-11-07,credit,salary,19710
101287,2025-06-17,credit,groceries,29315
101287,2025-01-03,debit,groceries,3189
101287,2025-06-05,credit,emi,14623
101288,2025-09-30,debit,groceries,2753
101288,2025-09-14,credit,groceries,7474
101288,2025-05-08,debit,shopping,1782
101288,2025-11-03,debit,groceries,2010
101288,2025-11-05,credit,emi,6982
101288,2025-06-25,credit,emi,7908
101288,2025-12-24,credit,fuel,8067
101288,2025-11-21,debit,fuel,1738
101288,2025-10-06,credit,salary,7035
101288,2025-02-02,credit,emi,5207
101288,2025-11-08,debit,emi,3803
101288,2025-07-25,debit,groceries,1644
101288,2025-11-29,debit,rent,1515
101288,2025-03-18,debit,groceries,1685
101288,2025-08-01,debit,rent,570
101288,2025-10-27,credit,emi,5353
101288,2025-08-27,debit,shopping,4172
101288,2025-11-25,debit,groceries,1201
101288,2025-05-12,credit,groceries,7008
101288,2025-11-02,debit,fuel,3311
101288,2025-06-23,debit,salary,2551
101288,2025-12-30,debit,salary,3361
101288,2025-09-07,credit,groceries,7045
101288,2025-11-04,debit,salary,3422
101288,2025-12-28,debit,medical,2906
101288,2025-09-09,debit,emi,2625
101288,2025-08-12,credit,rent,7912
101288,2025-09-01,debit,salary,698
101288,2025-10-07,debit,travel,964
101288,2025-04-11,credit,medical,6292
101288,2025-11-21,debit,groceries,3481
101288,2025-12-30,credit,salary,5117
101288,2025-09-22,debit,shopping,5330
101288,2025-09-22,credit,travel,1959
101288,2025-04-13,credit,fuel,6575
101288,2025-03-10,credit,shopping,5923
101288,2025-06-28,credit,emi,6086
101288,2025-11-05,debit,emi,3450
101288,2025-10-20,credit,salary,6504
101288,2025-10-05,credit,fuel,2752
101288,2025-10-13,debit,fuel,2307
101288,2025-10-28,credit,rent,7136
101288,2025-03-02,debit,shopping,1418
101288,2025-05-25,credit,emi,4170
101288,2025-10-31,debit,salary,3923
101288,2025-06-04,debit,salary,2505
101288,2025-06-07,debit,rent,1743
101288,2025-05-20,debit,shopping,1891
101288,2025-07-26,debit,fuel,4497
101288,2025-10-15,credit,groceries,8186
101288,2025-10-15,credit,rent,3374
101288,2025-12-24,debit,rent,2646
101289,2025-08-08,debit,groceries,10472
101289,2025-10-18,credit,emi,23892
101289,2025-12-25,debit,groceries,15911
101289,2025-07-26,credit,shopping,27001
101289,2025-03-22,debit,groceries,16753
101289,2025-01-11,credit,travel,21402
101289,2025-07-20,credit,rent,9656
101289,2025-11-17,debit,emi,13526
101289,2025-03-28,debit,groceries,11370
101289,2025-07-07,debit,fuel,3545
101289,2025-10-21,debit,emi,13619
101289,2025-07-12,debit,groceries,1838
101289,2025-11-18,credit,shopping,23302
101289,2025-03-15,debit,shopping,7790
101290,2025-06-25,debit,rent,4289
101290,2025-10-07,debit,groceries,7018
101290,2025-01-07,debit,emi,10544
101290,2025-08-25,debit,salary,8504
101290,2025-05-06,credit,shopping,11915
101290,2025-10-25,debit,groceries,10413
101290,2025-09-14,debit,fuel,6894
101290,2025-05-04,debit,rent,5851
101290,2025-02-17,debit,emi,5582
101290,2025-01-15,credit,groceries,15814
101290,2025-04-20,debit,shopping,3520
101290,2025-05-04,debit,groceries,3902
101290,2025-01-16,credit,medical,10045
101290,2025-09-13,debit,groceries,3838
101290,2025-10-04,credit,groceries,11447
101290,2025-11-26,debit,shopping,8679
101290,2025-05-12,debit,fuel,1142
101290,2025-05-30,debit,emi,4048
101291,2025-10-05,debit,salary,18560
101291,2025-07-16,debit,rent,9266
101291,2025-01-07,debit,shopping,18443
101291,2025-06-05,debit,groceries,4133
101291,2025-11-14,credit,rent,11954
101291,2025-12-17,credit,rent,17568
101291,2025-04-22,credit,groceries,21174
101291,2025-04-03,credit,groceries,24747
101291,2025-07-13,debit,rent,10808
101291,2025-12-03,debit,rent,3760
101291,2025-07-15,credit,emi,9056
101291,2025-09-16,debit,groceries,7020
101291,2025-08-29,debit,emi,15387
101291,2025-07-12,credit,salary,13141
101291,2025-03-29,credit,groceries,14222
101291,2025-07-04,debit,groceries,18632
101291,2025-11-05,debit,rent,10056
101291,2025-09-19,debit,emi,19283
101291,2025-04-15,debit,shopping,5601
101291,2025-07-31,debit,salary,17992
101291,2025-09-10,credit,medical,10196
101292,2025-04-01,debit,rent,6840
101292,2025-04-25,credit,emi,18959
101292,2025-12-22,credit,groceries,9209
101292,2025-07-25,debit,fuel,11069
101292,2025-12-11,debit,salary,10501
101292,2025-06-12,debit,emi,9007
101292,2025-02-03,debit,salary,1638
101292,2025-11-12,credit,groceries,12666
101292,2025-12-24,credit,groceries,12448
101292,2025-07-08,debit,emi,11424
101292,2025-11-12,debit,travel,1286
101292,2025-10-03,debit,groceries,5821
101292,2025-09-21,debit,shopping,9473
101292,2025-11-28,debit,medical,5136
101292,2025-07-23,credit,salary,19429
101292,2025-06-01,debit,groceries,7954
101292,2025-11-20,credit,rent,5772
101292,2025-09-17,credit,groceries,9809
101292,2025-10-02,credit,rent,15757
101292,2025-12-21,debit,shopping,2874
101292,2025-06-06,debit,groceries,3009
101292,2025-08-27,debit,shopping,2803
101292,2025-03-07,debit,rent,13584
101292,2025-03-02,credit,salary,11395
101292,2025-02-15,debit,shopping,12761
101292,2025-09-17,debit,salary,11454
101292,2025-11-10,debit,groceries,9849
101292,2025-12-06,debit,emi,8876
101292,2025-09-04,debit,salary,6421
101292,2025-03-17,debit,groceries,8020
101292,2025-10-04,credit,emi,11933
101292,2025-07-30,credit,shopping,5494
101292,2025-10-18,credit,fuel,14758
101292,2025-06-08,debit,emi,10110
101292,2025-04-14,credit,fuel,17881
101292,2025-11-03,credit,salary,11682
101292,2025-05-11,debit,salary,1759
101292,2025-05-25,debit,fuel,2632
101292,2025-04-30,debit,shopping,9678
101292,2025-07-29,credit,rent,14272
101292,2025-02-22,debit,emi,13487
101292,2025-08-05,credit,groceries,12670
101292,2025-12-13,debit,groceries,5986
101292,2025-01-21,debit,fuel,9065
101292,2025-02-26,debit,fuel,1955
101292,2025-11-20,debit,emi,11829
101292,2025-11-03,debit,emi,10826
101292,2025-08-08,debit,groceries,10308
101292,2025-10-29,debit,salary,8265
101292,2025-05-18,debit,salary,1729
101292,2025-09-02,debit,groceries,6020
101293,2025-03-04,debit,travel,8384
101293,2025-12-01,debit,rent,5552
101293,2025-02-10,credit,rent,3460
101293,2025-12-09,debit,groceries,3019
101293,2025-11-05,debit,rent,2327
101293,2025-09-07,credit,groceries,5503
101293,2025-05-04,debit,medical,8513
101293,2025-10-22,debit,emi,4181
101293,2025-01-02,debit,salary,6775
101293,2025-10-28,debit,groceries,1818
101294,2025-07-02,credit,rent,3548
101294,2025-08-03,debit,shopping,1849
101294,2025-03-06,debit,groceries,1311
101294,2025-08-14,debit,groceries,4170
101294,2025-05-02,debit,rent,1449
101294,2025-03-07,debit,rent,4263
101294,2025-03-15,debit,fuel,953
101294,2025-11-17,debit,shopping,2960
101294,2025-06-07,debit,groceries,3002
101294,2025-02-01,debit,emi,3347
101294,2025-10-10,credit,groceries,5000
101294,2025-11-19,credit,rent,6023
101294,2025-06-15,debit,rent,4102
101294,2025-01-24,debit,emi,1470
101294,2025-09-20,credit,groceries,2224
101294,2025-04-10,debit,groceries,2561
101294,2025-06-03,debit,shopping,2973
101294,2025-02-23,debit,shopping,1350
101294,2025-03-15,credit,groceries,4919
101294,2025-07-30,debit,shopping,1538
101294,2025-08-24,debit,salary,1061
101294,2025-02-04,debit,salary,4289
101294,2025-08-08,debit,emi,665
101294,2025-06-30,debit,shopping,3684
101294,2025-08-24,debit,rent,1998
101294,2025-05-12,debit,groceries,3455
101294,2025-04-17,debit,rent,601
101294,2025-02-15,credit,rent,1858
101294,2025-08-25,debit,medical,3273
101294,2025-09-14,debit,fuel,3100
101294,2025-05-12,debit,emi,1958
101294,2025-06-25,debit,salary,2657
101294,2025-05-02,debit,emi,2259
101294,2025-06-06,debit,groceries,2504
101294,2025-11-18,debit,rent,4236
101294,2025-12-02,debit,emi,3310
101294,2025-05-18,debit,groceries,1313
101294,2025-06-06,credit,emi,5965
101294,2025-06-13,debit,groceries,4006
101294,2025-02-19,credit,medical,5434
101294,2025-07-09,credit,groceries,3518
101294,2025-01-03,debit,groceries,2390
101294,2025-09-16,debit,rent,2300
101294,2025-04-19,debit,groceries,3670
101294,2025-11-22,debit,fuel,855
101294,2025-04-25,credit,shopping,3231
101294,2025-09-26,debit,shopping,897
101294,2025-01-26,debit,groceries,2355
101294,2025-05-03,debit,rent,1665
101294,2025-03-11,debit,emi,4019
101294,2025-03-07,credit,groceries,5107
101294,2025-07-05,credit,rent,1615
101294,2025-01-24,credit,groceries,6726
101294,2025-03-01,credit,groceries,4974
101294,2025-10-16,debit,travel,1081
101294,2025-08-21,credit,rent,3154
101294,2025-01-08,credit,groceries,6711
101294,2025-07-25,debit,rent,3072
101294,2025-06-20,debit,groceries,3204
101294,2025-10-16,credit,rent,5574
101295,2025-01-24,debit,medical,6543
101295,2025-04-24,credit,rent,7375
101295,2025-02-25,credit,groceries,7983
101295,2025-04-12,credit,rent,4750
101295,2025-10-06,debit,fuel,4480
101295,2025-02-18,debit,travel,8934
101295,2025-01-20,credit,groceries,8889
101295,2025-07-06,credit,emi,11454
101295,2025-05-20,credit,salary,4832
101295,2025-04-09,debit,emi,5360
101295,2025-01-05,debit,rent,9477
101295,2025-07-05,debit,salary,2000
101295,2025-09-05,debit,shopping,4273
101295,2025-03-22,debit,rent,2045
101295,2025-01-03,debit,rent,6886
101295,2025-05-13,debit,shopping,9285
101295,2025-06-05,debit,rent,6318
101295,2025-12-25,credit,shopping,14382
101295,2025-03-25,debit,groceries,8949
101295,2025-07-25,debit,rent,2103
101295,2025-09-02,debit,groceries,1360
101295,2025-03-16,debit,rent,6969
101295,2025-09-15,credit,groceries,11898
101295,2025-10-13,debit,salary,1424
101295,2025-05-29,debit,shopping,8632
101295,2025-10-06,credit,rent,6840
101295,2025-05-20,debit,groceries,7282
101295,2025-08-16,debit,emi,7888
101295,2025-03-19,credit,rent,9373
101295,2025-08-21,credit,shopping,14100
101295,2025-12-29,debit,rent,3899
101295,2025-07-10,debit,emi,7850
101295,2025-11-06,credit,rent,14275
101295,2025-06-20,credit,groceries,11071
101295,2025-05-30,credit,fuel,6274
101295,2025-05-02,credit,salary,7812
101295,2025-06-30,credit,shopping,14589
101295,2025-10-07,credit,rent,14506
101295,2025-04-14,credit,emi,4911
101295,2025-01-19,credit,shopping,9843
101295,2025-06-18,credit,shopping,6480
101295,2025-08-27,debit,fuel,7595
101295,2025-11-21,debit,fuel,3469
101295,2025-06-09,debit,fuel,8759
101296,2025-01-06,debit,rent,4957
101296,2025-06-27,debit,travel,6765
101296,2025-05-09,credit,rent,14070
101296,2025-10-21,credit,shopping,11830
101296,2025-12-24,debit,shopping,6166
101296,2025-06-15,debit,rent,6975
101296,2025-08-27,credit,groceries,14199
101296,2025-09-20,debit,travel,4912
101296,2025-09-17,credit,rent,4280
101296,2025-08-06,debit,salary,4187
101296,2025-03-24,debit,groceries,8557
101296,2025-03-28,debit,emi,7904
101296,2025-04-18,debit,groceries,2441
101296,2025-05-28,debit,groceries,4225
101296,2025-03-17,debit,rent,1660
101296,2025-12-24,debit,groceries,7517
101296,2025-12-03,debit,rent,1777
101296,2025-07-17,credit,groceries,4952
101296,2025-07-28,credit,groceries,11447
101296,2025-05-14,credit,travel,6932
101296,2025-12-01,credit,groceries,10426
101296,2025-07-22,credit,emi,8498
101296,2025-11-26,credit,shopping,12371
101296,2025-07-22,debit,salary,3524
101296,2025-06-09,debit,medical,1377
101296,2025-12-03,debit,shopping,8563
101296,2025-11-29,debit,fuel,9999
101296,2025-09-19,credit,groceries,3901
101296,2025-04-13,debit,rent,4234
101296,2025-10-14,credit,salary,12587
101296,2025-01-25,debit,salary,5149
101296,2025-12-27,debit,travel,5539
101296,2025-09-21,credit,emi,7969
101296,2025-03-11,credit,travel,11598
101296,2025-11-30,debit,groceries,4787
101296,2025-09-13,debit,emi,2258
101296,2025-08-10,debit,rent,2623
101296,2025-10-19,debit,groceries,7938
101296,2025-06-08,credit,shopping,7710
101296,2025-01-24,debit,emi,6539
101296,2025-12-16,debit,emi,3921
101297,2025-11-21,debit,salary,6639
101297,2025-07-03,credit,rent,10743
101297,2025-10-06,debit,groceries,7313
101297,2025-12-04,debit,medical,3546
101297,2025-11-26,debit,salary,3031
101297,2025-05-22,credit,emi,8310
101297,2025-02-09,debit,rent,6751
101297,2025-12-24,debit,shopping,3900
101297,2025-08-10,debit,rent,4496
101297,2025-11-04,debit,groceries,11691
101297,2025-09-16,debit,shopping,2737
101297,2025-12-23,debit,emi,3073
101297,2025-08-30,debit,shopping,2356
101297,2025-07-13,debit,salary,7873
101297,2025-12-20,debit,rent,7629
101297,2025-03-10,credit,shopping,17946
101297,2025-03-24,debit,groceries,3674
101298,2025-10-20,debit,shopping,6978
101298,2025-06-09,debit,shopping,9574
101298,2025-07-15,credit,shopping,19286
101298,2025-08-31,credit,shopping,21610
101298,2025-07-28,debit,rent,11296
101298,2025-03-12,credit,shopping,22411
101298,2025-08-07,debit,rent,4401
101298,2025-02-16,credit,shopping,19060
101298,2025-08-13,debit,rent,8624
101298,2025-12-11,debit,groceries,12372
101298,2025-02-28,debit,groceries,10028
101298,2025-11-22,credit,groceries,8504
101298,2025-10-05,credit,medical,20107
101298,2025-02-09,debit,salary,12125
101298,2025-07-26,debit,rent,9803
101298,2025-02-19,credit,fuel,17649
101298,2025-11-07,debit,groceries,2041
101298,2025-03-12,debit,rent,13933
101298,2025-05-19,credit,medical,15071
101298,2025-09-19,debit,groceries,10619
101298,2025-07-06,credit,groceries,12124
101298,2025-03-11,debit,emi,9031
101298,2025-04-18,debit,travel,12543
101298,2025-06-30,credit,emi,11392
101298,2025-01-07,debit,rent,14014
101298,2025-10-30,debit,shopping,10372
101299,2025-04-08,debit,rent,1320
101299,2025-11-18,debit,shopping,4829
101299,2025-03-12,debit,groceries,6402
101299,2025-10-01,debit,rent,5185
101299,2025-04-17,credit,travel,14908
101299,2025-09-04,debit,emi,3523
101299,2025-04-06,debit,travel,3102
101299,2025-11-03,credit,groceries,6059
101299,2025-09-26,debit,travel,5815
101299,2025-06-13,debit,fuel,7567
101299,2025-10-20,debit,groceries,4103
101299,2025-05-17,debit,emi,5821
101299,2025-06-11,debit,rent,7972
101299,2025-02-12,credit,fuel,15985
101299,2025-05-05,credit,shopping,16143
101299,2025-11-04,debit,salary,9472
101299,2025-07-20,debit,shopping,2264
101299,2025-10-21,credit,fuel,11817
101299,2025-12-24,debit,emi,5214
101299,2025-04-14,credit,rent,13766
101299,2025-12-25,credit,rent,6487
101299,2025-11-30,debit,groceries,4722
101299,2025-12-12,credit,shopping,10464
101299,2025-08-10,debit,fuel,2092
101299,2025-11-27,debit,rent,6642
101299,2025-10-31,debit,rent,1931
